,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BSU_31290,yugT,194.098092820838,0.659879591384535,0.253858320710917,2.59940107354597,0.0093386591204427,0.0756178117202271
BSU_31300,yugS,23.3769321843985,0.766723696919453,0.687718668837119,1.11487986536112,0.264901905991044,0.547756352628207
BSU_31310,yugP,450.371736727092,-0.589215494489195,0.349278525311397,-1.68695024683778,0.0916129191534828,0.307326700219078
BSU_31319,yuzI,0.629316165421338,-0.0060376491539875,3.43487287957834,-0.001757750393001,0.998597518821884,
BSU_31321,mstX,6.53378693964216,0.905524987409546,0.999977717185842,0.905545165504181,0.365176643664209,
BSU_31322,kbfO,26.2281889052887,1.20430256400242,0.697187227497447,1.72737324567069,0.0841006523522667,0.290487704952618
BSU_31330,yugN,506.212124714661,-0.485599287723768,0.383374585574752,-1.26664444122127,0.205282454192121,0.476214051134491
BSU_31340,yugM,370.108437349563,0.0389621071339368,0.378986059599524,0.102806174916059,0.918116804361742,0.97347205392087
BSU_31350,pgi,9373.65837374078,-0.213739498504416,0.200713207527278,-1.06490001897542,0.286921176456239,0.569845441001645
BSU_31360,bdhK,478.315189424516,0.687436371976901,0.382856643267101,1.7955451056319,0.0725668930025877,0.267143071791884
BSU_31370,bdhJ,2553.43795876325,-0.101840517085327,0.240297568298542,-0.423810019412272,0.671704370430647,0.85861154235003
BSU_31380,yuzA,34.9264685071224,1.14952689175962,0.691568337267718,1.66220289422333,0.096472099923057,0.315655455163188
BSU_31390,yugI,6851.39541535932,0.355944082734071,0.179566590297097,1.98224002663944,0.0474523827836462,0.211417312580709
BSU_31400,yugH,7584.52997827327,0.191510737143338,0.197824422761016,0.968084397621092,0.333002221372456,0.609100435841584
BSU_31410,yugG,2194.41742663603,0.100807025897311,0.197000962276855,0.511708291838907,0.60885518205452,0.821106340331911
BSU_31420,yugF,15.9371732438336,0.287510779302978,0.687440493493611,0.418233697351507,0.67577626060903,0.86105931450726
BSU_31430,yugE,123.807266571301,0.141594230939234,0.272564458617344,0.519488973938526,0.603419799919274,0.816459048895759
BSU_31440,patB,1204.98944652715,-0.0819980920405485,0.212007609807744,-0.386769569804156,0.698926807111725,0.87366931002943
BSU_31450,kinB,307.387125781361,-0.313968805452142,0.256876699882817,-1.22225490126341,0.221611248099525,0.501230652925385
BSU_31460,kapB,497.692093574088,-0.206090904260767,0.205063616657474,-1.00500960443416,0.314892225138916,0.596889725904346
BSU_31470,kapD,59.0134252214604,0.510121815256099,0.420356166250078,1.21354664499585,0.224920891996856,0.504304278742536
BSU_31480,yuxJ,73.4897516228266,-1.13403145725472,0.485952893638288,-2.33362425062298,0.0196154056327371,0.125045156351986
BSU_31490,pbpD,3845.97961158836,0.172004293118464,0.195136383206827,0.88145680621822,0.378070622847712,0.645809981347054
BSU_31500,yuxK,1365.94710815124,0.399243741618749,0.187446862515057,2.12990356980064,0.0331795753715503,0.169160746977303
BSU_31510,yufK,751.359578532065,0.0808990517847075,0.197668495169486,0.409266290590933,0.682344250772318,0.864144014051697
BSU_31520,maeL,978.888476444013,0.35187596030926,0.198473940402991,1.7729076149483,0.0762440166418117,0.273219133244266
BSU_31530,maeM,858.007766184634,0.291062052924342,0.204244540775784,1.42506650027853,0.154137979114808,0.412901107867252
BSU_31540,nupN,450.129774906846,-0.299718557615388,0.417935610739578,-0.717140511393624,0.473287401127286,0.725395577921747
BSU_31550,nupO,190.495571919058,-0.244798519272282,0.435794308147393,-0.561729501041319,0.574300331279456,0.799119738559537
BSU_31560,nupP,138.504288101315,-0.264022040899408,0.479990186917913,-0.550057163865644,0.582280166200156,0.802368803407326
BSU_31570,nupQ,95.6284416831405,-0.134275128356331,0.524985457784048,-0.255769233919552,0.798129031651825,0.921622952252512
BSU_31580,maeN,238.733507878252,0.175964226483975,0.228549162389809,0.769918492126667,0.441348243817956,0.700724456693827
BSU_31590,yufS,2.65509056039386,1.44853568161405,1.88615060382797,0.767985164426543,0.442495998796449,
BSU_31600,mrpA,930.60880754077,-0.189205801494585,0.224008403732094,-0.844637068709567,0.398313505792698,0.66474394445002
BSU_31610,mrpB,152.685398363608,-0.908451803679591,0.438704266424919,-2.0707612695056,0.0383811113134256,0.184599272726741
BSU_31620,mrpC,171.130983281147,-0.325360614463609,0.265784482694959,-1.22415203161813,0.220894880784349,0.500177177589973
BSU_31630,mrpD,607.469205096631,-0.116092525324335,0.193299548075288,-0.600583532037632,0.548117409130952,0.7814588204467
BSU_31640,mrpE,267.107008465323,-0.157772197435901,0.235668593298789,-0.669466368969545,0.503198027049064,0.748767053793709
BSU_31650,mrpF,121.48464141558,-0.405195396460068,0.355868282164855,-1.13861059489523,0.254865607419821,0.538319314719537
BSU_31660,mrpG,193.31503121131,-0.0026209343972096,0.258690418448546,-0.0101315480214855,0.991916332552601,0.996187176434578
BSU_31670,yuxO,723.660075779,-0.360334329530978,0.1881464284387,-1.91518028017405,0.0554695164530814,0.227112112493027
BSU_31680,comA,1477.49433069837,-0.311202493416155,0.185388016788729,-1.6786548494707,0.0932193301861928,0.310627350670519
BSU_31690,comP,5496.00120369003,-0.358557905193275,0.17942132989726,-1.99841292781962,0.0456719112188228,0.206480486506841
BSU_31700,comX,165.102289644642,-0.98042745705935,0.302931948413685,-3.2364610672245,0.0012102173389311,0.0188567834163726
BSU_31710,comQ,2004.17259190004,-0.424860147324905,0.180960361492167,-2.34780779515239,0.0188842632813675,0.122290307701393
BSU_31720,degQ,30.5426652078503,-0.421718613448537,0.4896040914213,-0.861346179163466,0.389047409027495,0.656414732391276
BSU_31725,BSU_31725,2.15977665782517,2.9577973343703,2.40032012683548,1.23225119070671,0.217855266344599,
BSU_31730,cotIC,0.642565363074773,-1.26251247729217,3.45107055917532,-0.365832125319937,0.714490346536895,
BSU_31740,pdeH,1237.72090152501,-0.070795783966777,0.278547463164445,-0.254160577025185,0.799371505708415,0.921747848292315
BSU_31750,pncB,4579.14903221584,-0.215851829684471,0.211518927092398,-1.02048470390633,0.307498640003687,0.591868163401504
BSU_31760,pncA,1725.15128315947,-0.228688177877319,0.252904244108972,-0.90424808283874,0.365863869250471,0.635968883649955
BSU_31770,yueI,505.847199216242,-0.426232956050411,0.278493920027964,-1.5304928596201,0.12589477955532,0.366930220045995
BSU_31780,yueH,420.940156616686,-0.12073944214623,0.272908653197451,-0.442417053221375,0.65818744101002,0.850819912636553
BSU_31790,yueG,375.955581292774,-0.103696721899041,0.238473262644702,-0.434835841758651,0.663681586909987,0.853549257391968
BSU_31800,yueF,1144.24564657283,-0.0253579097682386,0.196692375875161,-0.12892167098705,0.897419628799034,0.965553273841496
BSU_31810,yuzE,27.8216057328493,0.435974392197264,0.713151633747623,0.61133477309196,0.540977974805209,0.777634788463879
BSU_31820,yuzF,103.068594060317,1.13688264372575,0.380724769895019,2.98610107253919,0.0028255923595722,0.0340778389710349
BSU_31830,yueE,351.845821954778,0.338118763438291,0.285093485905177,1.18599259595412,0.235625223492063,0.516821918780394
BSU_31840,bznD,1124.37596063864,-0.24762069208345,0.206735892930153,-1.19776342933885,0.231009128068297,0.510624827933911
BSU_31850,yueC,296.79448123584,-0.362348295613915,0.260589122056076,-1.39049662838935,0.164378122429855,0.42582573961063
BSU_31860,yueB,2788.17440141153,-0.304406813020054,0.188733051227892,-1.61289615697723,0.106767070266812,0.335601688586704
BSU_31875,yukAB,1496.18015903589,-0.594298139327162,0.254914155530468,-2.33136578112128,0.0197340802860099,0.125045156351986
BSU_31890,yukC,673.101113501236,-0.74759039559994,0.255432462142761,-2.92676345570405,0.0034250927477589,0.0390656292830109
BSU_31900,yukD,81.9372733052407,-1.5288880182566,0.475602710080935,-3.21463268785081,0.001306115347642,0.0197500472264666
BSU_31910,yukE,6636.57400938063,-0.702930878115221,0.19996697226878,-3.51523489174201,0.000439365188936,0.0085558333377201
BSU_31920,adeR,838.133092112744,-0.0689023089216749,0.190926119695915,-0.360884665919019,0.718185667049068,0.880961959878753
BSU_31930,ald,46917.6412182297,-0.340296380708333,0.205152588951357,-1.65874767872912,0.0971666474123005,0.316441452366926
BSU_31945,yukJ,2607.70226818426,-0.771345172044695,0.406656929253317,-1.89679584081107,0.0578548884842743,0.233761857114598
BSU_31959,mbtH,341.259705581118,-1.41695382336491,0.440268671825622,-3.21838439580394,0.0012891492516702,0.0195676190595725
BSU_31960,dhbF,8981.00612237317,-2.05649902690625,0.41535230546639,-4.95121611181875,7.37511466956237e-07,4.60022777513953e-05
BSU_31970,dhbB,1491.75170818277,-2.48352672109978,0.432295476558518,-5.74497503622061,9.19345486175354e-09,1.11212944873091e-06
BSU_31980,dhbE,1722.70126517027,-2.62581216011616,0.442960303346929,-5.92787240815033,3.0688479395252804e-09,4.53734850910553e-07
BSU_31990,dhbC,786.984272524131,-2.43488980826196,0.480637381306182,-5.06596012495927,4.06346976973815e-07,2.74938496962622e-05
BSU_32000,dhbA,673.330397356541,-2.84603397792631,0.457234523245513,-6.22445120225125,4.83244518192048e-10,9.64556058311328e-08
BSU_32010,besA,1019.7531557827,-1.6744568075177,0.34494644795212,-4.85425148587158,1.20842304290462e-06,6.89146398182175e-05
BSU_32020,yuiH,215.876906962341,0.13313234021108,0.237101888424141,0.561498438902882,0.574457794229395,0.799119738559537
BSU_32030,bioYB,716.345563377288,-0.284531864792941,0.284342830053805,-1.00066481275121,0.316988884361996,0.598590173307989
BSU_32040,hisP,110.061781466572,-0.227827711607733,0.3991340657358,-0.57080497799088,0.568131848172774,0.794869029234342
BSU_32050,pepA,1788.08274767698,-0.451841563043803,0.195257451446362,-2.31408102326853,0.0206632781470437,0.128086655843165
BSU_32060,yuiD,319.984024953881,-0.244092508908597,0.267244409883483,-0.913368062647296,0.361048996690175,0.631598420152137
BSU_32070,spsC,261.930201478533,-0.031759122269898,0.248450547513281,-0.127828747361486,0.898284499581209,0.965553273841496
BSU_32080,yuiB,696.962887593522,-0.186053879661646,0.208580753900858,-0.891999267344103,0.37239332509766,0.640497265743153
BSU_32090,yuiA,6.4193063634949,0.0708637018869309,1.21732533020088,0.0582126241267297,0.953579265176568,
BSU_32100,yumB,246.159789326494,-0.111910459025757,0.350715667571809,-0.319091701264938,0.749656976428126,0.897805322553999
BSU_32110,trxBB,4155.48084806698,-0.56663752961471,0.215492208977362,-2.62950355515747,0.0085509637799688,0.0712639820660448
BSU_32120,yuzG,75.0219220287974,-0.393980414994334,0.358691468568569,-1.09838245265936,0.272037521377796,0.555235559036344
BSU_32130,guaC,456.698624227471,-0.0194288085999857,0.30608711814334,-0.0634747673075455,0.949388451488098,0.981979368334564
BSU_32140,paiB,163.65318662119,-0.180635455655027,0.333566394439262,-0.541527739803293,0.588143882942869,0.805129225457094
BSU_32150,paiA,58.2408040054735,-1.31938597305631,0.407774701005672,-3.23557584568728,0.001213976287076,0.0188567834163726
BSU_32160,sufA,1582.53557658808,-0.141101204111384,0.185353819248984,-0.761253286730736,0.446505796097072,0.703414024474946
BSU_32170,dapF,1857.50352982653,0.138588123266642,0.261290242999296,0.530399151823728,0.595835213961523,0.810417095105417
BSU_32180,yutK,133.074893520678,0.743383883990952,0.296547868340737,2.50679220238668,0.0121832311631067,0.0895680640941473
BSU_32190,yuzB,91.489669265376,-0.902514704650777,0.375398139742642,-2.4041533750527,0.0162099707018783,0.110426967648291
BSU_32200,yutJ,6063.60096531027,-0.135655499383831,0.1836695012218,-0.738584786703443,0.460159164947728,0.715603968239709
BSU_32210,yuzD,388.099335719285,-0.40061355537751,0.244993543417986,-1.63520046197307,0.102007031356194,0.32511121010874
BSU_32220,yutI,4041.32130755888,-0.255815791189228,0.198236299719439,-1.29045886929528,0.196891383768776,0.466676726055232
BSU_32230,yuxL,910.57611782855,-0.689473387559346,0.29738166333029,-2.31847982770066,0.0204232580338195,0.127455955174549
BSU_32240,thrB,1336.89860976302,0.0104484486744345,0.321290132702882,0.0325202911976661,0.974057134550993,0.988791839595009
BSU_32250,thrC,1664.00769630566,0.120296316396008,0.300784843901382,0.39994141604904,0.689199666724583,0.867978143142706
BSU_32260,hom,1699.68768400077,0.048260281631929,0.279819094142472,0.172469579961391,0.86306837465806,0.950366731737264
BSU_32270,cotNH,98.8517584440884,-0.0823335579001639,0.364997236568764,-0.225573099331267,0.821533465233497,0.930636093420011
BSU_32280,yutG,5.19802295449258,1.23889446275213,1.61011679461245,0.7694438483578,0.441629866636852,
BSU_32290,nucF,2016.7859073435,-0.118585687938459,0.211227971395512,-0.56141091141956,0.57451744731109,0.799119738559537
BSU_32300,yutE,909.025046244287,-0.256196139090837,0.208486192029296,-1.22883984112884,0.219131860540074,0.497313466330855
BSU_32310,yutD,685.13126262958,-0.140950806197395,0.192539360007405,-0.732062297246515,0.464130544779984,0.718225911523021
BSU_32320,yutC,5.03467020366949,0.63446387760018,1.2851516210356,0.493687956514357,0.621526572032531,
BSU_32330,lipA,6266.06104058299,-0.0114900340829382,0.168757706811119,-0.068085981375644,0.945717189701399,0.981979368334564
BSU_32340,lytH,58.8674639232752,0.667297375189961,0.369479348665969,1.80604782811079,0.0709108690739926,0.264557186302223
BSU_32350,fisB,178.429505882682,0.0488516860299126,0.283594378298841,0.172259007117675,0.86323391014011,0.950366731737264
BSU_32360,yunC,307.116482080368,-0.302962415145306,0.23384646020914,-1.29556126218183,0.195126682392314,0.46421079625156
BSU_32370,yunD,1068.06222281705,-0.0554348641593115,0.235135554106751,-0.235757048183977,0.813621199287743,0.926824790199653
BSU_32380,yunE,387.912824305405,-0.239216223298664,0.219123932690296,-1.09169372948763,0.274967742263345,0.557626374114862
BSU_32390,yunF,542.087491852286,-0.420596212085473,0.19902847365897,-2.11324643330258,0.0345796809141012,0.17372177328032
BSU_32400,yunG,97.2240779602271,0.158060970257037,0.348929208429281,0.452988647664536,0.650556916106995,0.845358928987897
BSU_32410,pucH,135.210422738077,0.620294006052201,0.335632489778624,1.84813456665454,0.0645828783408197,0.249337379435737
BSU_32420,pucR,59.3055848529764,0.243819144534576,0.363683998311422,0.670414826240979,0.502593385885295,0.748767053793709
BSU_32430,pucJ,25.1218798749935,1.83114460143255,0.789985975840278,2.31794570718149,0.020452271932691,0.127455955174549
BSU_32440,pucK,23.3885578874191,2.22993512349862,0.723243255937461,3.08324357702887,0.0020475748590171,0.0279206159650138
BSU_32450,pucL,57.815707641526,1.22297784019209,0.540368009449008,2.2632313882517,0.0236214292733843,0.139366179318537
BSU_32460,pucM,38.9165403895711,0.621241406439676,0.442892342928581,1.40269168424042,0.160708798133062,0.419587653464477
BSU_32469,yuzJ,1.6480056162109,1.15872137515739,1.95874005824741,0.591564649060254,0.554142151930744,
BSU_ncRNA_2,auzJ,0.211905046525159,0.962875617648747,3.51160359857379,0.27419826601152,0.783932260597447,
BSU_32470,pucE,10.9227269790571,2.85401499114274,1.28612369091683,2.21908282329223,0.0264810903878227,0.14952264897905
BSU_32480,pucD,32.3886194576076,1.65215805772621,0.756111625455533,2.18507162448513,0.0288835953998275,0.156449542518469
BSU_32490,pucC,5.66914236108799,1.59211949449033,1.46106877814997,1.08969510422795,0.275847473437129,
BSU_32500,pucB,4.83077513715228,-0.703004899617716,1.37926249038604,-0.509696235863669,0.610264290496948,
BSU_32510,pucA,4.46894535161929,2.19506453970093,1.48663575108708,1.4765315162748,0.139801261044748,
BSU_32520,pucG,339.338245400651,0.275196888498827,0.247438936607938,1.11218101836119,0.266060327537244,0.548642769225654
