,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BSU_35560,tuaF,52.3944725803853,0.574609343455814,0.412320693614955,1.39359811999252,0.163438996562474,0.460475456190463
BSU_35570,tuaE,62.0937762504808,0.351513661988996,0.449258596994484,0.782430574151732,0.433961571482451,0.723826766374823
BSU_35580,tuaD,64.9991251834744,0.312004737076498,0.371408960373336,0.840057107838415,0.400876367630805,0.699356674883228
BSU_35590,tuaC,48.3925022428757,-0.376262494719298,0.523046997217445,-0.719366513374468,0.471915123808741,0.750717843902411
BSU_35600,tuaB,37.1891035859431,0.138252407682602,0.57870238215173,0.238900706039177,0.811182578070275,0.936779950872458
BSU_35620,lytC,6063.66850694529,0.247095809332572,0.243948147823406,1.01290299408809,0.311106498134133,0.628334236080826
BSU_35630,lytB,6376.80261079724,0.285317139930149,0.22753533290856,1.2539465246253,0.209861442957789,0.516707929337098
BSU_35640,lytA,1159.64465538206,0.113408677907609,0.230996985577243,0.490953064275752,0.623459644526726,0.845001604336222
BSU_35650,tagU,2506.61963324742,-0.108151980119457,0.17067791302437,-0.633661252373145,0.526301917313501,0.78798884791929
BSU_35660,mnaA,1194.4760370024,-0.103030839615237,0.227904454072878,-0.452079096191295,0.651212002260318,0.858728030696754
BSU_35670,gtaB,5943.93040014773,-0.216028755732204,0.222485165542859,-0.970980493036913,0.331557992587083,0.647930000977405
BSU_35678,BSU_35678,2.02948694341257,1.72196909711782,1.94208242770082,0.886661180059394,0.37526134447219,
BSU_35680,ggaB,2171.40906976413,1.08743148789659,0.213443623733472,5.09470120903904,3.49291692458847e-07,2.18255941361418e-05
BSU_35700,tagH,3185.97545867092,-0.0956195105985863,0.222762411352702,-0.429244368553682,0.667745397315357,0.867687992677256
BSU_35710,tagG,858.799086090277,-0.158090900006698,0.196881297402377,-0.802975712231308,0.421988772828766,0.716910029173053
BSU_35720,tagF,4560.8915285399,-0.316693849819144,0.215449493055773,-1.46992153626076,0.141583006023891,0.426354495106671
BSU_35730,tagE,3580.79430343738,-0.527415136026084,0.230464714302794,-2.28848540923772,0.0221092688527651,0.132874516768598
